time,Avg_I_L1,Min_I_L1,Max_I_L1,Avg_I_L2,Min_I_L2,Max_I_L2,Avg_I_L3,Min_I_L3,Max_I_L3,Avg_U_L1,Min_U_L1,Max_U_L1,Avg_U_L2,Min_U_L2,Max_U_L2,Avg_U_L3,Min_U_L3,Max_U_L3,Avg_b_charge,Min_b_charge,Max_b_charge,Avg_P,Min_P,Max_P,Avg_Q,Min_Q,Max_Q
07.01.1840 06:20:00,70.76,62.60,0.93,28.67,5.16,23.49,65.49,33.60,88.76,85.61,63.09,84.40,39.74,45.61,43.67,13.34,57.65,32.90,18.39,57.36,22.52,22.14,101.04,102.48,45.09,8.35,63.16
07.01.1840 06:25:00,60.23,54.33,6.55,27.42,37.56,5.28,9.05,7.52,90.95,63.77,88.54,58.94,103.86,46.89,105.37,103.24,82.43,15.19,37.15,115.33,46.86,52.10,92.17,7.51,119.17,86.47,65.33
07.01.1840 06:30:00,47.45,76.30,18.61,63.73,107.40,28.77,35.43,59.49,46.32,119.58,4.71,0.23,71.31,98.79,28.88,48.38,18.81,59.59,68.42,43.34,36.40,46.02,82.18,42.75,22.16,34.39,2.41
07.01.1840 06:35:00,96.09,20.81,39.07,29.32,117.72,53.79,38.22,74.78,19.53,28.57,59.99,108.01,117.68,19.43,82.02,28.33,98.69,44.98,24.28,52.36,90.94,83.90,42.07,26.76,19.88,69.18,32.57
07.01.1840 06:40:00,24.38,14.06,90.10,11.01,59.79,103.16,112.13,105.69,10.03,87.57,54.08,116.03,11.96,114.11,92.36,88.81,90.40,20.91,45.92,105.07,18.02,4.56,56.27,107.16,57.67,77.48,8.46
07.01.1840 06:45:00,34.94,49.28,98.36,16.67,55.21,44.68,94.90,6.61,114.86,18.52,107.94,81.62,20.41,79.13,108.14,41.03,90.85,71.72,81.97,110.85,42.20,48.78,99.41,69.58,100.04,47.60,56.42
07.01.1840 06:50:00,83.15,41.86,79.46,42.54,108.14,96.55,50.00,24.13,117.25,91.70,11.32,55.62,41.61,30.90,94.24,20.06,78.95,44.96,66.02,63.13,89.92,68.36,99.58,74.15,77.23,49.66,34.36
07.01.1840 06:55:00,27.12,54.87,18.46,16.45,79.42,11.35,66.27,97.69,41.03,60.08,105.98,51.69,105.29,108.28,72.47,28.56,58.75,109.97,76.46,119.65,22.90,55.38,22.18,58.39,99.69,103.09,115.24
07.01.1840 07:00:00,5.59,82.43,80.28,80.52,99.15,73.40,28.20,7.52,57.04,42.87,98.43,114.37,18.16,8.32,74.36,44.91,0.03,109.43,5.81,75.23,67.86,23.62,77.51,99.33,107.96,33.69,2.57
07.01.1840 07:05:00,99.44,108.34,47.65,105.60,48.05,22.53,108.96,36.47,103.37,34.56,85.42,80.46,82.08,41.74,44.30,97.91,75.72,102.58,81.00,87.18,46.48,55.25,2.64,37.65,33.07,79.79,27.54
07.01.1840 07:10:00,23.44,35.51,19.47,87.51,10.18,20.67,118.47,113.64,44.90,108.72,19.95,36.15,34.63,63.61,109.81,9.44,69.24,42.74,52.37,44.36,112.22,50.21,40.73,48.17,8.19,115.85,97.34
07.01.1840 07:15:00,30.18,51.39,65.36,1.51,115.81,17.10,67.60,0.58,102.23,50.98,55.44,107.20,30.13,36.59,61.64,5.67,103.28,40.26,10.49,33.06,48.70,98.05,54.24,107.15,97.99,9.70,108.00
07.01.1840 07:20:00,109.57,86.85,111.86,49.43,78.36,95.89,29.66,97.97,63.69,7.93,99.95,96.01,56.30,21.66,96.22,102.33,118.16,13.55,48.11,13.23,7.43,58.90,99.15,22.36,49.93,67.01,23.54
07.01.1840 07:25:00,82.48,61.50,36.09,6.18,8.02,83.57,109.68,81.54,102.36,115.19,21.52,1.26,14.94,112.70,6.63,30.72,55.77,21.93,32.69,18.75,47.60,23.53,28.61,103.74,25.36,50.58,57.41
07.01.1840 07:30:00,109.61,72.78,2.91,13.34,96.89,86.18,86.72,15.75,21.40,86.21,5.66,27.83,35.89,95.96,97.07,27.47,44.37,88.22,0.06,54.20,1.70,82.21,32.85,32.84,88.47,91.05,105.99
07.01.1840 07:35:00,43.52,110.01,74.94,63.06,113.69,11.94,101.78,12.79,92.23,74.03,71.91,27.67,91.86,78.84,77.72,27.10,78.11,15.11,25.76,45.02,106.00,118.44,40.15,68.94,82.36,46.60,43.55
07.01.1840 07:40:00,32.85,71.92,114.37,9.18,20.91,46.86,106.61,50.05,58.07,113.57,20.20,51.46,66.11,91.59,20.00,61.85,42.82,99.31,39.28,107.19,70.80,45.90,66.04,104.67,50.31,85.52,108.11
07.01.1840 07:45:00,72.81,76.64,90.75,92.13,39.41,84.28,48.43,14.84,62.43,27.75,93.54,63.67,27.20,68.39,71.98,49.41,36.24,78.28,50.70,38.23,10.27,13.56,109.98,69.67,54.36,119.48,113.75
07.01.1840 07:50:00,80.76,67.39,98.82,54.04,95.08,90.29,6.64,22.22,0.37,37.79,79.33,57.66,58.50,65.68,83.93,93.47,15.37,58.65,39.13,107.67,31.35,9.04,9.60,56.59,50.10,35.43,96.40
07.01.1840 07:55:00,43.05,51.68,115.05,100.26,86.62,36.93,68.27,19.40,5.01,91.50,41.47,100.35,59.76,9.94,69.01,107.16,58.48,112.83,52.64,51.28,86.39,47.62,40.77,100.42,7.56,35.02,32.93
07.01.1840 08:00:00,58.32,91.40,70.70,9.74,29.62,64.98,86.61,87.33,119.76,2.90,82.35,93.80,49.03,80.37,19.83,70.21,91.98,60.06,95.32,45.20,108.46,55.91,106.40,98.40,32.82,93.31,52.60
07.01.1840 08:05:00,55.41,2.96,42.36,100.03,63.16,79.35,90.87,98.71,11.83,92.69,17.18,7.50,14.45,113.45,119.27,94.11,31.84,71.26,70.48,100.76,51.69,46.50,50.37,16.15,59.16,119.01,11.91
07.01.1840 08:10:00,67.60,14.39,85.47,101.52,73.17,5.76,65.73,23.03,91.85,61.89,109.99,68.46,106.31,35.94,63.07,47.88,117.09,12.83,110.89,67.81,9.55,63.89,91.92,100.27,36.02,75.72,90.44
07.01.1840 08:15:00,95.03,102.97,0.99,53.32,118.36,45.33,54.38,9.36,31.77,107.64,41.46,52.25,110.68,93.68,55.82,25.64,42.36,68.17,95.78,10.01,5.47,12.71,40.38,85.89,69.69,91.70,55.36
07.01.1840 08:20:00,9.75,94.97,93.25,80.25,59.77,12.89,27.19,36.95,3.11,68.09,60.56,90.49,72.69,94.95,29.29,43.97,14.65,41.89,50.78,61.31,15.85,58.31,81.16,58.84,109.03,14.98,47.54
07.01.1840 08:25:00,97.34,94.49,55.08,20.94,75.86,38.41,43.25,31.81,93.84,64.15,35.91,10.60,102.88,112.42,106.69,40.98,71.85,33.00,86.39,24.50,62.08,102.09,62.93,83.76,13.07,118.79,24.39
07.01.1840 08:30:00,108.65,116.01,66.64,118.04,85.58,67.80,57.61,36.61,90.35,67.93,17.26,14.63,12.84,110.09,20.49,2.56,111.64,5.68,114.09,8.84,108.92,74.98,92.25,43.63,73.25,109.32,4.29
07.01.1840 08:35:00,80.41,111.26,78.94,3.03,80.91,59.91,91.18,118.03,49.95,6.19,63.13,82.37,96.62,35.86,113.59,103.83,102.16,66.49,28.01,85.50,86.13,113.70,40.63,64.72,5.62,88.18,99.41
07.01.1840 08:40:00,110.69,20.62,103.15,49.95,89.71,33.85,48.59,78.78,112.60,41.94,13.71,14.87,62.93,63.25,9.59,39.43,43.40,61.05,34.30,50.69,110.78,17.59,84.22,116.89,77.46,81.76,21.57
07.01.1840 08:45:00,66.35,45.34,7.04,40.15,112.17,66.78,86.37,35.41,90.14,36.51,96.27,115.43,59.80,61.28,66.47,94.50,8.63,109.96,106.17,13.47,53.18,35.48,89.58,14.85,102.73,55.83,114.40
07.01.1840 08:50:00,45.07,46.13,53.66,118.96,44.06,109.20,7.73,101.00,51.55,6.54,57.70,55.04,23.65,36.64,47.08,55.47,109.91,4.45,43.28,82.49,49.84,63.07,34.37,99.75,84.00,105.06,3.56
07.01.1840 08:55:00,78.67,100.03,111.64,117.48,94.12,61.12,91.22,118.33,33.07,32.78,5.45,67.32,19.36,102.04,116.91,119.21,67.12,0.24,31.14,101.90,103.36,46.80,16.43,114.60,116.61,69.31,26.09
07.01.1840 09:00:00,107.32,87.01,23.92,101.56,59.92,37.06,104.98,110.03,105.53,64.38,44.45,35.11,60.81,90.13,81.22,76.94,51.43,21.11,15.28,34.14,11.06,38.18,52.78,2.11,81.43,31.74,63.71
07.01.1840 09:05:00,101.74,5.94,3.25,50.10,54.29,25.95,31.44,91.16,82.23,39.96,62.34,38.57,42.71,119.38,93.46,60.56,85.48,57.28,1.68,103.51,107.81,98.87,54.96,116.05,67.03,118.36,41.00
07.01.1840 09:10:00,86.42,43.82,21.35,89.56,115.04,42.70,24.68,35.20,10.71,88.63,21.47,8.99,102.48,109.99,81.63,106.04,100.55,66.31,59.30,31.08,61.72,63.76,114.11,82.43,108.75,34.98,76.97
07.01.1840 09:15:00,6.91,107.45,39.01,30.12,70.62,86.19,104.82,43.99,93.60,104.89,6.72,101.41,90.15,119.86,104.93,26.78,62.08,112.56,114.55,84.02,65.38,97.45,54.98,16.53,3.78,71.70,58.32
07.01.1840 09:20:00,43.00,98.95,39.15,22.64,27.73,41.71,95.39,70.93,17.97,77.47,55.50,86.88,42.78,88.42,111.50,80.86,5.63,116.52,86.71,66.42,119.27,101.71,55.38,13.14,106.03,68.86,108.12
07.01.1840 09:25:00,65.42,57.07,71.85,59.25,86.04,67.70,76.52,18.52,2.92,47.88,23.02,76.57,95.05,105.86,34.01,116.38,63.54,73.68,35.30,70.38,50.82,91.67,93.63,118.70,73.72,88.60,85.34
07.01.1840 09:30:00,98.49,74.11,73.19,58.29,95.58,14.25,50.16,99.63,33.95,53.63,57.75,113.64,93.98,57.52,61.96,73.24,0.79,59.75,52.83,118.81,113.52,3.25,34.72,55.06,0.54,83.79,79.71
07.01.1840 09:35:00,48.74,34.12,93.26,101.96,1.94,88.43,86.13,3.09,5.77,115.85,54.74,68.08,61.24,16.37,61.54,66.27,84.19,22.67,107.52,116.17,27.05,63.79,76.61,110.88,32.47,90.67,103.88
07.01.1840 09:40:00,83.05,46.78,82.13,49.65,42.33,17.55,37.65,104.10,67.46,87.67,114.43,9.28,86.95,34.24,111.50,67.29,36.87,54.32,100.69,64.50,53.60,27.37,19.18,79.14,109.66,65.46,6.24
07.01.1840 09:45:00,117.88,2.18,73.91,76.29,119.23,101.18,47.53,15.17,100.28,100.26,3.66,68.52,34.68,118.54,12.30,49.85,69.48,72.04,70.74,35.05,11.48,61.85,91.40,48.72,115.86,58.85,10.54
07.01.1840 09:50:00,119.55,49.58,90.43,78.23,115.63,83.72,107.36,117.30,44.69,49.65,62.83,14.40,65.69,62.68,67.91,93.12,62.90,58.24,10.64,16.73,14.16,42.63,21.32,69.65,76.74,5.10,88.53
07.01.1840 09:55:00,86.11,27.31,68.15,23.01,15.39,115.13,17.60,115.16,28.16,17.07,70.40,111.58,36.20,44.33,76.58,90.02,105.79,9.70,96.82,98.15,16.09,52.13,104.23,117.11,6.11,92.53,11.51
07.01.1840 10:00:00,75.14,76.04,61.79,90.41,14.60,65.41,56.76,58.87,78.59,51.48,8.62,27.76,78.14,1.75,76.63,1.74,7.37,114.61,45.84,11.78,1.02,42.95,46.85,105.83,67.27,37.30,85.32
07.01.1840 10:05:00,32.46,63.94,91.16,98.73,29.97,62.95,102.82,32.35,98.83,77.96,11.71,28.09,4.25,20.26,3.49,46.52,29.10,69.47,63.13,33.68,114.34,0.65,108.80,43.16,108.77,118.35,26.34
07.01.1840 10:10:00,69.99,49.04,23.63,115.44,52.04,54.54,28.82,19.34,61.22,69.63,115.92,35.22,67.90,9.26,71.25,95.10,23.27,20.15,74.50,35.30,6.84,107.73,65.26,37.60,22.76,104.00,91.03
07.01.1840 10:15:00,71.62,86.83,1.55,0.14,62.77,114.26,45.06,3.77,79.82,107.42,75.59,24.87,93.73,75.09,37.54,106.11,52.14,95.06,117.72,112.35,83.61,102.04,64.18,89.69,85.41,102.54,72.45
07.01.1840 10:20:00,15.97,20.60,106.60,46.51,58.85,21.26,23.87,105.65,96.08,70.79,84.52,45.80,97.44,87.72,85.88,119.88,86.58,15.54,66.33,85.43,74.63,101.29,36.19,63.00,25.99,17.20,1.54
07.01.1840 10:25:00,58.86,106.43,111.31,92.15,52.12,26.42,7.41,105.59,85.11,112.07,4.71,100.47,112.02,43.22,39.48,22.69,25.18,79.62,96.87,63.39,33.52,25.79,30.70,22.46,4.93,32.45,45.10
07.01.1840 10:30:00,117.71,54.21,112.34,35.43,98.40,104.85,93.73,108.39,8.69,3.71,65.23,72.01,97.52,61.47,29.75,54.50,3.73,70.45,54.49,30.18,103.33,102.06,96.54,13.74,3.82,25.88,111.11
07.01.1840 10:35:00,68.46,82.78,119.62,35.72,117.93,83.78,56.25,40.16,104.19,62.32,116.98,108.79,38.41,84.70,42.91,59.13,84.76,32.07,29.33,94.65,91.24,61.66,64.35,72.95,106.86,83.51,95.72
07.01.1840 10:40:00,28.09,113.07,73.16,117.13,76.64,84.27,54.58,71.44,48.82,87.59,73.60,13.85,99.33,108.96,39.44,71.86,116.71,32.24,94.12,3.69,101.73,62.64,18.71,46.71,43.74,44.06,48.32
07.01.1840 10:45:00,81.06,5.66,76.26,85.49,66.03,92.96,34.68,56.12,35.08,33.54,88.01,2.97,36.17,48.83,109.51,33.75,16.64,83.65,104.19,7.22,9.64,66.35,56.49,119.74,14.24,5.09,71.67
07.01.1840 10:50:00,92.07,27.14,15.74,53.11,99.88,1.19,17.97,102.32,44.37,99.68,93.75,46.59,0.41,0.31,57.16,52.71,32.72,72.96,107.56,57.87,69.68,34.85,100.04,16.28,14.31,60.75,32.88
07.01.1840 10:55:00,89.91,1.50,105.13,67.52,0.23,16.06,31.34,49.94,49.39,55.37,119.56,107.63,63.04,36.46,33.04,101.38,6.56,10.64,105.77,50.72,72.66,66.81,118.69,74.38,49.87,77.73,13.09
07.01.1840 11:00:00,106.12,99.52,33.61,59.32,99.79,98.51,14.54,58.72,101.62,104.32,92.32,106.90,8.69,63.59,83.67,30.84,53.80,17.07,56.76,77.19,92.63,118.88,112.28,62.99,11.34,77.75,114.30
07.01.1840 11:05:00,57.50,33.57,27.62,112.11,81.57,59.85,50.52,40.64,77.92,54.50,69.35,9.56,2.26,113.02,97.52,93.27,77.72,48.93,29.06,34.87,86.83,52.22,77.95,13.22,70.07,33.75,96.15
07.01.1840 11:10:00,104.25,84.07,106.71,67.01,8.61,65.10,14.27,0.33,51.06,97.54,114.57,112.76,46.17,89.64,33.58,53.71,106.30,42.52,44.92,83.19,75.19,80.86,38.83,9.08,81.11,67.43,117.62
07.01.1840 11:15:00,90.99,109.55,31.40,27.41,111.15,18.79,90.35,45.15,86.70,97.71,89.86,100.58,73.90,63.61,56.18,11.99,37.31,46.27,30.57,96.28,59.96,42.84,12.62,60.62,52.39,26.31,119.24
07.01.1840 11:20:00,45.31,53.82,63.39,60.45,50.13,60.59,90.35,12.22,13.55,39.35,72.27,23.44,16.66,65.50,43.64,85.11,104.98,50.10,62.10,119.70,62.64,33.06,34.92,81.06,58.75,47.50,114.91
07.01.1840 11:25:00,110.92,95.56,36.40,66.16,40.65,11.97,2.02,59.57,55.98,95.58,5.91,116.73,30.93,59.40,31.06,102.69,3.27,2.75,44.77,3.53,1.70,19.74,56.30,118.85,63.19,97.92,0.62
07.01.1840 11:30:00,96.32,59.03,39.54,9.42,6.60,32.39,50.37,0.34,31.11,109.49,0.01,17.68,32.25,111.77,75.29,88.70,79.69,13.65,54.46,73.52,8.25,91.88,22.18,71.97,81.42,58.58,91.03
07.01.1840 11:35:00,114.61,68.36,33.62,101.82,110.01,64.30,45.06,89.49,85.68,106.33,47.48,62.11,45.80,81.89,40.17,76.60,86.90,97.66,34.66,25.26,50.20,98.72,110.09,93.11,61.03,50.74,46.53
07.01.1840 11:40:00,103.12,67.09,47.79,39.63,80.69,39.13,94.72,119.66,38.67,108.42,63.18,25.00,85.97,75.72,48.12,44.43,42.36,36.75,8.33,90.27,22.90,81.73,117.69,7.45,84.73,112.97,86.75
07.01.1840 11:45:00,59.29,80.06,8.16,63.38,58.80,90.44,117.07,32.81,74.82,108.83,119.29,49.18,60.70,18.85,107.62,115.26,21.99,86.78,68.93,13.54,86.04,48.60,70.28,39.12,67.59,41.19,31.57
07.01.1840 11:50:00,9.47,90.49,25.97,17.17,52.05,84.00,109.29,85.24,101.12,98.93,105.95,119.20,90.93,85.49,65.22,36.50,83.87,102.78,71.01,18.67,78.64,40.22,96.01,34.88,104.87,60.91,19.48
07.01.1840 11:55:00,69.58,51.19,23.99,54.51,119.92,48.41,115.97,113.75,0.79,50.36,63.24,75.89,110.26,90.55,36.84,105.63,40.87,49.05,55.02,30.13,118.01,17.38,13.98,54.12,84.82,102.72,23.59
07.01.1840 12:00:00,0.33,69.42,41.38,103.46,41.91,82.69,97.61,12.08,30.73,101.05,30.14,59.89,41.54,83.99,100.67,89.70,86.77,96.97,61.10,11.55,20.89,60.74,23.20,115.02,114.25,26.02,48.99
07.01.1840 12:05:00,8.96,41.26,63.38,50.57,96.54,26.88,93.95,59.27,51.75,37.70,59.88,23.75,44.41,119.31,118.26,105.48,116.97,70.86,26.57,117.83,119.41,27.63,0.48,116.53,96.83,95.46,85.48
07.01.1840 12:10:00,96.90,88.99,20.37,51.82,79.34,11.31,33.08,13.99,84.74,91.97,107.68,2.22,15.14,61.06,94.92,60.90,116.63,16.15,85.09,34.10,113.98,64.27,28.64,63.23,57.88,100.51,89.26
07.01.1840 12:15:00,22.92,64.50,22.72,95.61,98.78,66.75,53.10,119.55,31.17,59.08,44.22,28.37,46.33,114.85,44.14,79.74,21.12,91.53,66.04,28.25,70.44,63.43,116.61,83.33,8.84,93.29,60.01
07.01.1840 12:20:00,54.40,50.18,67.16,57.51,91.61,7.66,94.03,85.63,90.86,115.23,115.12,72.43,80.81,53.90,81.76,80.92,51.88,80.80,116.80,61.45,17.13,1.53,69.34,98.17,84.84,50.44,102.28
07.01.1840 12:25:00,86.04,56.60,88.70,100.58,13.26,57.39,29.16,18.94,103.84,32.04,74.78,80.95,29.77,30.98,32.96,66.26,2.44,64.99,4.83,64.06,26.50,108.29,106.31,60.67,76.53,29.05,13.46
07.01.1840 12:30:00,25.17,19.16,69.64,94.38,73.55,25.27,39.54,28.69,88.17,73.53,21.62,80.30,4.47,104.28,97.09,74.39,68.44,92.55,62.26,72.54,95.29,112.70,16.58,11.59,42.42,12.58,103.55
07.01.1840 12:35:00,56.17,21.07,98.95,12.05,31.72,33.87,25.48,83.69,49.50,109.64,91.98,85.60,36.22,63.39,15.39,112.93,59.74,74.85,8.93,59.18,0.23,66.42,96.57,13.18,10.04,62.35,42.57
07.01.1840 12:40:00,91.76,63.47,106.40,59.91,118.94,14.72,83.71,17.79,1.24,34.49,77.31,114.10,91.21,117.60,52.97,19.47,100.66,98.11,27.57,102.74,69.93,16.98,73.21,66.94,66.16,80.65,30.90
07.01.1840 12:45:00,54.13,62.40,79.96,33.11,69.73,51.56,30.34,12.35,0.35,10.82,21.32,64.60,49.80,78.01,77.81,24.38,63.52,52.54,20.59,42.09,106.40,58.74,86.61,23.44,49.67,103.63,30.45
07.01.1840 12:50:00,106.37,6.27,83.87,27.84,8.89,67.62,89.88,34.47,28.75,57.83,54.03,69.36,19.82,21.73,116.03,8.19,15.98,112.71,114.55,104.22,49.20,116.53,86.52,75.20,48.32,29.27,34.33
07.01.1840 12:55:00,16.56,24.73,88.14,99.06,53.20,7.73,109.30,38.02,15.90,43.84,95.31,23.78,86.99,65.53,54.84,0.71,28.78,18.95,43.39,4.54,12.95,45.57,46.21,102.08,76.50,97.70,81.57
07.01.1840 13:00:00,6.82,17.16,37.62,82.89,118.68,34.89,112.06,0.66,40.21,60.00,71.14,18.35,8.92,35.83,91.08,50.91,56.40,24.36,3.13,104.71,84.52,46.08,66.76,96.28,44.91,80.23,54.71
07.01.1840 13:05:00,48.85,116.66,76.03,26.95,47.05,51.23,5.20,98.12,113.64,111.46,38.59,71.42,13.92,9.76,78.59,13.97,32.05,36.26,41.09,110.71,65.96,68.14,3.97,84.80,60.44,103.20,36.40
07.01.1840 13:10:00,22.61,117.14,39.29,33.76,19.20,92.17,18.09,22.73,110.46,85.57,97.00,9.49,90.48,88.26,12.36,76.10,41.42,114.07,81.71,22.56,5.19,75.40,2.65,112.67,105.04,39.10,51.00
07.01.1840 13:15:00,53.89,60.69,6.06,5.44,95.41,97.98,90.00,3.34,15.11,46.80,96.46,63.85,85.93,67.05,49.31,44.26,42.78,0.29,43.37,68.90,75.04,57.26,62.04,85.26,36.11,82.42,79.31
07.01.1840 13:20:00,60.12,50.27,101.62,26.32,92.63,59.48,79.31,23.58,30.26,14.22,13.24,3.66,10.25,115.26,84.09,119.52,90.07,80.02,77.67,17.38,104.11,31.84,4.31,17.84,18.95,50.06,110.91
07.01.1840 13:25:00,119.83,6.12,8.36,69.37,17.36,53.87,100.31,15.38,45.34,68.40,119.98,60.97,103.64,66.03,82.54,115.67,84.10,27.13,30.98,0.12,79.44,66.19,49.19,19.12,102.84,87.41,33.23
07.01.1840 13:30:00,20.51,19.20,117.87,116.40,87.08,88.19,82.42,96.22,80.56,93.85,83.23,3.73,42.51,113.46,61.40,72.98,111.11,84.34,28.39,53.34,37.41,71.30,113.40,91.35,61.75,3.29,45.35
07.01.1840 13:35:00,104.34,56.52,1.41,106.41,79.59,18.91,53.03,97.03,119.77,74.44,68.52,22.96,16.37,73.31,70.94,22.65,65.07,98.87,47.44,9.70,37.99,57.56,43.07,31.06,86.24,32.09,40.51
07.01.1840 13:40:00,0.97,78.58,113.20,44.83,33.03,73.07,85.14,35.95,33.63,39.40,114.03,75.83,53.28,111.99,18.22,45.57,71.20,119.11,6.27,59.06,108.90,58.82,52.75,95.51,0.92,18.38,99.02
07.01.1840 13:45:00,60.13,72.32,13.13,62.58,19.53,73.63,16.92,119.70,29.17,5.74,51.77,112.67,91.27,19.16,77.22,59.69,88.85,35.49,10.00,109.85,61.25,88.13,90.93,111.95,85.64,53.09,88.82
07.01.1840 13:50:00,23.10,51.52,62.31,28.49,13.82,52.30,89.42,75.08,97.54,72.07,110.56,41.33,91.20,97.73,41.00,87.82,96.02,44.77,58.08,80.74,108.07,6.79,66.28,46.27,78.07,98.20,98.44
07.01.1840 13:55:00,75.85,81.91,57.51,30.92,74.16,114.78,18.75,15.49,89.07,35.15,39.57,21.16,101.58,91.66,48.62,25.84,8.33,43.22,23.60,70.70,86.16,97.05,70.78,29.31,17.78,75.02,118.61
07.01.1840 14:00:00,103.18,49.29,29.76,95.27,82.20,116.30,2.32,98.67,95.49,74.91,0.08,118.12,47.82,87.52,5.98,68.57,30.04,72.90,85.23,119.56,118.78,54.16,61.04,64.42,81.01,30.69,75.23
07.01.1840 14:05:00,19.03,93.93,20.47,48.80,7.56,103.75,1.43,106.16,114.76,110.19,96.50,105.04,12.61,6.19,89.65,106.90,90.81,33.78,26.35,110.67,41.53,43.94,46.74,7.83,3.23,33.70,116.06
07.01.1840 14:10:00,34.67,95.90,97.96,73.60,1.38,27.90,27.82,22.90,6.03,112.47,108.46,73.32,51.08,88.25,81.09,15.41,45.05,110.17,68.94,26.30,74.37,60.16,81.08,71.47,65.97,118.10,107.63
07.01.1840 14:15:00,61.22,41.61,112.74,11.56,108.84,109.49,17.56,16.53,73.16,77.04,98.25,100.06,20.59,63.12,90.82,23.70,74.81,54.28,119.67,12.72,74.62,5.53,95.49,103.18,71.84,60.33,61.62
07.01.1840 14:20:00,69.78,58.19,23.70,19.14,71.63,101.51,57.02,77.27,67.75,47.57,52.54,108.19,73.87,18.20,1.42,31.35,17.44,21.83,102.94,18.10,114.34,33.31,67.81,16.71,0.58,79.19,22.84
07.01.1840 14:25:00,43.03,14.09,23.51,46.86,40.65,40.66,110.08,36.38,98.75,12.10,116.50,58.77,108.36,30.62,94.54,9.15,107.92,71.44,108.10,108.92,114.59,80.66,68.03,54.57,54.10,59.59,19.89
07.01.1840 14:30:00,61.09,115.14,20.49,23.04,10.90,56.28,31.85,117.84,107.53,55.19,13.94,16.15,35.64,87.72,74.65,90.27,112.77,19.07,71.05,116.17,101.04,57.59,28.72,21.72,40.59,15.77,26.41
07.01.1840 14:35:00,115.53,69.89,50.39,65.60,30.73,26.15,5.12,103.08,34.30,12.93,94.67,56.33,40.81,22.51,9.69,18.80,84.61,25.34,79.20,13.28,79.69,77.13,88.60,107.83,11.81,110.55,113.01
07.01.1840 14:40:00,77.67,29.86,75.36,14.96,119.78,67.71,46.48,14.09,114.42,41.34,107.41,12.92,33.49,65.74,5.89,35.12,87.82,0.17,78.29,91.05,58.46,109.41,84.29,8.80,104.96,96.23,78.95
07.01.1840 14:45:00,18.19,54.47,109.95,108.49,10.28,20.98,47.17,27.63,103.04,92.11,118.75,60.44,71.18,118.08,38.43,97.72,60.69,67.11,103.94,34.20,21.29,2.16,75.97,112.02,62.19,21.20,15.64
07.01.1840 14:50:00,57.00,32.99,117.36,43.74,114.80,33.31,106.37,32.40,67.75,33.53,24.07,32.89,106.61,0.62,72.61,88.81,64.79,55.42,99.57,76.41,47.93,23.69,27.14,59.82,114.80,46.10,17.40
07.01.1840 14:55:00,11.31,118.53,56.81,42.33,109.67,79.33,69.03,78.49,101.51,29.69,29.72,118.89,54.10,104.83,85.01,77.96,10.10,25.49,108.55,23.43,95.31,4.75,33.98,119.56,20.92,58.46,30.86
07.01.1840 15:00:00,18.98,14.40,114.62,74.74,92.53,71.76,57.70,109.59,69.29,98.43,48.09,26.18,60.65,25.03,33.71,96.48,48.93,67.41,112.03,88.08,17.19,35.86,45.91,98.19,108.14,79.53,37.67
07.01.1840 15:05:00,8.74,16.21,23.74,46.10,8.63,12.77,60.65,48.86,88.51,73.90,91.13,59.81,39.76,43.04,13.39,31.84,57.56,106.46,16.64,98.80,79.35,72.43,74.09,116.93,94.44,38.09,81.13
07.01.1840 15:10:00,60.85,67.87,34.48,100.94,85.46,56.07,47.76,35.20,98.25,51.61,51.49,116.19,92.90,21.35,76.18,72.26,72.53,36.72,81.06,67.30,99.24,33.53,81.15,72.43,52.24,37.23,32.56
07.01.1840 15:15:00,50.29,110.12,43.21,53.46,69.35,107.68,95.72,38.15,49.98,6.82,95.32,23.03,73.97,19.74,69.02,81.78,25.43,17.09,117.62,113.59,118.51,24.05,92.53,32.43,74.56,108.10,113.95
07.01.1840 15:20:00,44.20,76.21,21.79,44.04,84.19,62.81,32.41,113.32,8.25,1.08,65.35,31.70,49.73,87.26,27.42,93.45,10.98,72.45,101.58,106.15,60.76,105.33,111.17,89.70,67.11,13.80,68.07
07.01.1840 15:25:00,24.70,115.61,117.54,92.34,1.31,8.25,16.01,1.72,34.60,75.71,64.31,100.09,33.63,112.94,103.07,52.84,63.84,73.41,25.19,75.47,75.52,4.74,46.62,71.57,48.40,99.12,16.07
07.01.1840 15:30:00,43.05,76.43,9.62,56.15,97.13,38.42,21.93,51.86,40.37,80.23,69.40,104.62,6.15,52.11,109.31,43.70,67.16,64.45,62.69,0.13,35.51,111.56,43.96,2.60,34.07,34.67,67.92
07.01.1840 15:35:00,45.72,61.76,31.36,68.74,32.10,45.50,89.06,61.32,37.72,11.40,34.48,91.46,102.32,94.16,71.16,45.12,0.11,7.98,90.83,63.61,83.39,14.43,42.46,82.01,83.53,34.40,106.92
07.01.1840 15:40:00,28.23,83.39,105.81,5.49,113.53,101.59,54.93,85.28,108.41,19.20,75.05,113.86,90.83,64.56,12.43,114.78,41.05,2.75,118.16,7.91,94.30,110.37,0.34,119.63,17.30,40.35,53.54
